id	bolum	en	tr
2348	Menu	First look at what you have generated at first.	İlk Bakışta Başlangıçta Oluşturulan
2349	Menu	First of all, I have checked the equable distribution of lessons over the entire week.	Her Şeyden Önce, Tüm Hafta Boyunca Dengeli Ders Programını Kontrol Etmeliyim
2350	Menu	The school has 27 classes and 45 teachers. Some lessons are divided into three groups and there are often joint groups from different classes.	Okul 27 Sınıf ve 45 Öğretmen Bulunmaktadır. Bazı Dersler Üç Gruba Ayrılır ve Farklı Sınıflardan Genellikle Ortak Gruplar Vardır
2351	Menu	Teachers can have a maximum of six windows per week and max. two windows per day.	Öğretmenlere Haftada En Fazla Altı, Günde İse İki Pencere Boş Pencere (Ders) Verildi
2352	Menu	It’s not bad, but I think that six windows per week is too many.	Fena Değil, Ama ben Haftada Altı Boş Dersin Çok Olduğunu Düşünüyorum
2353	Menu	OK, I have only generated what you entered. You can change it if you’d like to.	Tamam, Sadece Girdiğiniz Verilerle Oluşturdum. Eğer İsterseniz Bunu Değiştirebilirsiniz
2354	Menu	I will enter max. four windows per week and start to generate again.	Hafta İçin En Fazla Dört Açık Pencere Sayısı Girerek ve Oluşumu Tekrar Başlatayım.
2357	Menu	How is it going?	Nasıl Gidiyor?
2358	Menu	Wait a moment, I'm done soon	Bir Süre Bekleyin, Yakında Bitiririm
2359	Menu	Finished! Every teacher has max. four windows per week.	Bitti! Her Öğretmenin Haftada En Fazla Dört Boş Penceresi (Dersi) Oldu
2360	Menu	Yes, I like it. Let’s limit the time off of some teacher.	Evet, Hoşuma Gitti. Gelin Bazı Öğretmelerin Kapalı Zamanlarını Sınırlayalım
2361	Menu	E.g. Some teacher cannot come to school on Wednesday.	Örneğin, Bazı Öğretmenler Çarşamba Günü Okula Gelemiyor
2362	Menu	Yes, Mrs. Belicova.	Mesela, Bayan Belicova
2368	Menu	You have set up Wednesdays off. You know that she has 24 lessons per week and her subjects cannot be placed as 7th lessons of the day. It will not be easy.	Çarşamba Gününü Kapadınız. Onun Haftalık 24 Dersi Var ve Derslerinin Günün 7. Saatine Yerleştirilemeyeceğini Biliyorum. Bu hiç Kolay Olmayacak
2369	Menu	So? Let's try it.	Hadi. Deneyelim
2371	Menu	Finished! All teachers have max. four windows in a week and Mrs. Belicova is off Wednesdays.	Bitti! Tüm Öğretmenlere Haftada En Fazla Dört Açık Pencere (Boş Ders) Verildi ve Bayan Belicova İçin Çarşamba Günü Kapalı Hale Getirildi
2372	Menu	Let's see it.	Belicova'nın Durumunu Bir Görelim
2373	Menu	She really doesn’t teach on Wednesdays. Let’s try something else.	Çarşamba Günleri Boşaltılmış. Hadi Başka Bir Şey Deneyelim
2374	Menu	E.g. Some teacher cannot come in the mornings on the zero and first lessons because she has young children.	Örneğin, Bazı Öğretmenlerin küçük çocuğu Olduğundan Sabah Sıfır ve İlk Saatlerdeki Derslere Gelemiyor
2382	Menu	Do you want to try?	Denemek İster Misin?
2383	Menu	Ok, start to generate.	Tamam, Oluşturmak İçin Başlat
2385	Menu	OK. Mrs. Benkova doesn’t teach the zero and first lessons.	Tamam. Bayan Benkova İçin Sıfır ve İlk Saat Derslere Ders Konulmadı
2386	Menu	You have done it but I have another comment.	Sen Bitirdin Ama benim Başka Bir Yorumum Daha Var
2387	Menu	I don't like to see Mathematics on the 6th lesson.	Ben Matematiği 6. Dersten Sonra Görmeyi Sevmiyorum
2388	Menu	It is permitted right now but you can forbid 6th lesson mathematics.	Ancak, Şu An İzin Verilen 6. Saatteki Matematik Dersleri Korusun
2389	Menu	I’ll enter that mathematics and other difficult subjects cannot be placed on the 6th lesson and that they should not be placed on the 5th lesson either. I’ll start a new generation.	Bence Matematik ve Diğer Zor Dersler 6. Derste Yer Alamazlar 5. Dersin Üzerinde (sadece 5. Ders İse Şartlı Olacak) Yer Alacak Şekilde Yerleştirereceğim. Ders Programını Yeniden Başlatacağım
2398	Menu	Finished. No mathematics and Physics are on the 6th lesson.	Bitti. Hiç Bir Matematik ve Fizik Dersi 6. Saatten Sonra (6. Ders Dahil) Bulunmamaktadır
2399	Menu	The last comment, Spanish and German should not follow each other.	Son İsteğim, İspanyolca ve Almanca Dersleri Birbirini Ardına Gelmemelidir
2400	Menu	You have to enter it and I will solve it.	Bu Verileri Girelim ve Bunu Çözelim
2409	Menu	So, now there is no class where Spanish and German follow each other?	Yani, Şimdi İspanyolca ve Almanca Derslerinin Birbirini Takip Ettiği Hiç Bir Sınıf Yok mu?
2410	Menu	Exactly, there is not. Is there anything else to improve?	Kesinlikle, Takip Etmiyorlar. Çözmek İstediğin Başka Bir Şey Var mı?
2411	Menu	Could we place mathematics and English language to earlier lessons?	Matematik Derslerinden Önce İngilizce Dil Derslerini Yerleştirebilirmisin?
2412	Menu	It is currently set up that mathematics cannot be placed on the 6th or 7th lessons and the 5th lesson is question marked. So, I can place it on the 5th lesson if there is no other choice.	Şu Anda Matematik Dersleri İçin 6. ve 7. Saatler Kapalı Olduğundan ve 5. Saat İçin Şartlı İzin Verildiğinden Bu Derslerde Konulamaz. Başka Bir Olasılık Varsa Yani, 5. Dersten Önce Yerleştirebilirsiniz
2413	Menu	So, it can happen that some class would have three of five mathematics lessons on the 5th lesson. That’s not good, so we should change the conditions a little bit.	Yani, Bazı Sınıfların 5. Dersten Önce Üç-Beş Saati Üst Üste Matematik Dersi Haline Gelebilir. Bu İyi Olmaz, Bu yüzden Biz Koşulların Bazıların Değiştirmeliyiz.
2414	Menu	Let’s say we can place only one mathematics lesson on a question marked position. Other math lessons have to be placed at an earlier time.	Diyelim Ki "şartlı Hale Getirilmiş Matematik Derslerinden Sadece Bir Tanesine Yerleştirebilirsiniz" Diyorlar. Diğer Matematik Dersleri İse Daha Önceki Zamanlarda Yerleştirilsin
2420	Menu	I’ve been thinking about the English lessons. You say that there can only be one English language lesson placed in the 6th position.	Ben İngilizce Dersleri Hakkında Düşünüyordum. 6. Saatteki Derse Yerleştirilebilir, Sadece Bir İngilizce Dersi Olabileceğini Söylüyorsun
2421	Menu	Yes, same for Nature study and Geography.	Evet, Doğa Çalışması ve Coğrafya İçin De Aynı
2422	Menu	So, we will change it. I’ll set that the 5th lesson is question marked for easy subjects. Follow me?	Yani, Biz Bunu Değiştirmiş Olacağız. 5. Dersi Kolay Dersler İçin İşaretlenmiş Soru İşaretli 'Şartlı' Hale Getirebilirim. Beni Takip Edermisin?
2423	Menu	Easy subject	Kolay Ders
2427	Menu	But then all English lessons should be placed from the 1st to the 4th lessons and only one could be placed on the 5th or 6th lesson.	Ama Sonra Tüm İngilizce Dersleri 4. Saatlerdeki Derslere İlk Olarak Yerleştirilmelidir ve 5. veya 6. Derste Tek Olarak Yer Alabilir
2428	Menu	Yes, you are right. The same is true for Geography and Nature study. You didn’t forget that, did you?	Evet, Haklısın. Aynı Şey Coğrafya ve Doğa Çalışması Dersleri İçin De Geçerli. Bunu, Sen Yapmıştın Unutmadın Değil Mi?
2429	Menu	No, I didn’t but I hoped that you changed your mind and switched it off.	Hayır, ben Yapmadım Ama fikrini Değiştirdiğini ve Kapatılabileceğini umuyordum
2430	Menu	No, I will not. You know what else we could do? We could also select more subjects like Chemistry, Biology and History to be more restricted. Follow me?	Hayır, Yapmayacağım. Yapabileceğimiz Başka Ne Biliyor Musun? Ayrıca Kimya, Biyoloji ve Tarih Gibi Derslerin Daha Kısıtlı Olmasını Seçebilirsin. Beni İzlermisin?
2446	Menu	Let me start to generate.	Birlikte Oluşturalım
2447	Menu	Wait, please. You cannon be serious. That’s harassment of the poor algorithm!	Bekleyin, Lütfen. Ciddi Misin? Çakışma Olabilir. Zayıf Program Algoritması bozulabilir!
2448	Menu	Don’t you know the Declaration of Algorithms’ Rights? Can you imagine how long it would take YOU to create this kind of timetable?	Algoritma Hakları Bildirgesi'ni Mi Bilmiyorum? Bu Tür Bir Ders Programı Oluşturmak İçin Ne Kadar Süre Lazım Hayal Edebiliyor Musun?
2449	Menu	Do you remember all you have entered?	Girdiğiniz Tüm Verileri Hatırlıyor Musunuz?
2450	Menu	Mrs. Belicova has Wednesdays off, Mrs. Benkova cannot teach first lessons,	Bayan Belicova'nın Çarşamba Günleri Kapalı, Bayan Benkova'nın İse İlk Saatlerini Kapattınız
2451	Menu	divided Physical education classes with joined classes, only two gyms, foreign languages divided into three groups of joined classes.	Bölünmüş Bazı Sınıflar beden Eğitimi Derslerinde Birleştirilmiş, Sadece İki spor Salonu Var, Yabancı Dil İle Birleştirilmiş Sınıflar İse Üç Gruba Ayrılmış
2452	Menu	Teachers can have max. four windows per week and no more than two per day. Spanish and German cannot follow each other.	Öğretmenlerin Haftada En Fazla Dört Dersleri Boş Ders Olabilirdi, Şimdi İse Bu Sayı 2'ye İndi. İspanyolca ve Almanca Dersleri İse Birbirini Takip Edemez
2453	Menu	And you also would like to place all lessons in the 1st to the 4th positions. What should I place on the 5th and 6th lessons?	Ve Ayrıca Tüm 4. Pozisyondaki Derslere 1. Dersleri Yerleştirmek İstiyorum. Ben 5. ve 6. Ders Ne Koymalıyım?
2454	Menu	You can put some Geography and History lessons there, or Painting.	Oraya Bazı Coğrafya ve Tarih Derslerini Koyabilir, Ya Da Resim Dersi Yapabilirsiniz
2455	Menu	Only two teachers teach the painting lessons, there are still 25 unused 5th lessons.	Sadece İki Öğretmen Resim Dersleri Öğretmektedir, 25 Adet Kullanılmayan 5. Ders İse Hala Mevcuttur
2456	Menu	That’s your problem. Try to deal with it.	Bu Senin Sorunun. Bunları Çözmek İçin Tekrar Dene
2457	Menu	Oh, that's life.	Ah, Hayat Bu Zaten
2458	Menu	Stop complaining. I’ll start the generation.	Şikayet Etmeyi Bırak. Ders Programını Tekrar Başlatıyoruz
2459	Menu	Finished!	Bitti!
2460	Menu	You have done it!	Sen Başardın!..
2461	Menu	It was not the easiest task but I’ve had more complicated ones before.	Bu Kolay Bir İş Değildi Ama Daha Önce Bundan Karmaşık Olanları Da Yaptım
2462	Menu	Can you always generate a timetable?	Her Zaman Bir Ders Programı Üretebilir Miyim?
2463	Menu	No, I certainly cannot. E.g. if you enter conditions that all teachers can have zero windows in their timetables or all subjects have to be taught in the first four lessons. I cannot generate a timetable under these conditions.	Hayır, ben Yapamam. Örneğin Tüm Öğretmenler İçin Kendi Ders Programındaki Pencerelerde Sıfır veya Tüm Konularda İlk Dört Derste Öğretilmesi Gerektiği Koşulunu Girerseniz. Bu Şartlar Altında Bir Ders Programı Üretilemez
2464	Menu	That’s obvious. Nobody enters those conditions.	Bu Çok Açık. Hiç Kimse Bu Koşulları Girmez
2465	Menu	You’re right, that was only an example. But it can happen that somebody doesn’t enter all classrooms where lessons could be taught.	Haklısın, Bu Sadece Bir Örnekti. Ama Birileri Ders Öğrettiği Tüm Sınıflarda Bu Koşulu Girerse Bu Olabilir
2466	Menu	If you created the timetable manually, you would certainly remember that you could place this lesson into another classroom.	Ders Programını El İle Oluşturduysanız, Kesinlikle Başka Bir Sınıfa Bu Dersi Yer Verebilebileceğini Hatırlayacaksınız
2467	Menu	But I have to create a timetable under the conditions that you enter. I cannot add one extra classroom, and so I can have problems.	Ama Girdiğiniz Koşullarda Bir Ders Programı Oluşturulmak Zorunda. Ben ekstra Bir Sınıf Ekleyemem ve Bu yüzden Sorun Olabilir
2468	Menu	There is still some work for us humans, isn’t there?	Biz İnsanlar İçin Hala Yapacak Bazı İşler Var, Değil Mi?
2469	Menu	Certainly. You must enter lessons, groups and all other specifications correctly because I need correct data for my work.	Kesinlikle. Benim Yapacağım İş İçin Doğru Veri Gerekir, Doğru Dersleri, Grupları ve Diğer Tüm Özellikleri Girmelisiniz
2470	Menu	And then we have to set the conditions for the timetable.	Ve O Ders Program Koşullarını Belirlemek Zorundayız
2471	Menu	The timetable we have just generated is a good example.	Bizimki Sadece Ders Programına İyi Bir Örnektir
2472	Menu	I could generate a better timetable for all teachers if there were not so many conditions for the classes.	Sınıflar İçin Çok Koşul Olmasaydı ben Tüm Öğretmenler İçin Daha İyi Bir Ders Programı Oluşturabilirdim
2473	Menu	I don’t believe you. You cannot create a timetable with less than four windows per week for ALL teachers in a school with almost 30 classes.	Sana İnanmıyorum. Neredeyse 30 Sınıflı Bir Okulda Tüm Öğretmenler İçin Haftada En Az Dört Açık Pencere İle Bir Takvim Oluşturamazsınız
2474	Menu	So, you don’t believe me again. Watch this. This is the timetable we had in the beginning.	Yani, yine Bana İnanmıyorsun. Bunu İzle. Başlangıçta Varolan Ders Programı Budur
2475	Menu	Now I’ll create a timetable with max. two windows per week for all teachers. I will ignore only one condition - that lessons that are two or three times a week have to be distributed equably over the week.	Şimdi Tüm Öğretmenler İçin Haftada İki Boş Pencere (Ders) İle Ders Programı Oluşturabileceksiniz. Sadece Bir Şartla - İki Bu Ders Sayılacak Ya Da Haftada Üç Kez Var Olanlar Hafta Üzerine Dağıtılacak
